id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/9/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,teamName,Position
2778699831,1,34,16,0,0,7xo09xnh3y03lyai6azr77fo0,1,0,0,5529033419,194,awmnvgz0piarvn8o7b7zk57f9,5529033423,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",5529033421,197,21981,5529033415,130,4,5529033413,59,"1, 22, 77, 13, 12, 4, 26, 15, 10, 19, 14, 2, 3, 11, 16, 18, 23, 32, 50, 66",5529033411,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",5529033417,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",5529033409,30,"f1tuc3g6x0bvykbf3l6kckhnu, 27cg2gd6m8m4cw75j37dquxud, 31a4sn8saxhfnh57j7c1yy2ac, 6vak9npg73k6di2oagxg8ttgq, dq2edinn9zcsx9ztdmkw33l61, awmnvgz0piarvn8o7b7zk57f9, 7hdjglam5w0880u4mqxs4onsa, dq03xoo08fyces9h371x0ce1g, xm1pai2cllklkwkgpb7n5mmt, 5g8572gxi73ztuk13kttx9b84, 8dzeq723volchfye1smryolt6, dpg6dskbwuf9die5imz7z1y7e, 6ariy9j4fdbyhn54pldheaz56, e41kyipdxjy3gkni3idz31mac, 6gu13e7x453t0lhnmz1gfr2tw, d2ouk806csxbamwjbwlxwi92i, 8e7tqocxsueniln7rzsy2l46i, 1ctlomg9lmbz9y86xgonquvsa, 4mzaycg26owpa7i0etvntogh6, 7dk01033d48fq1jplo9jlw2l0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778699859,1,34,16,0,0,12ksg0e6d70senzilsic40fzl,1,0,0,5529033587,130,4,5529033593,197,21469,5529033591,194,99cjmvx4xlyzhyf6wxlvisb11,5529033581,30,"pf04royfgavano96z7n7x3v9, 3sy4rxdzl4u9e5kkvygxu9x7u, eisspzerdcz21ukznum5q30bu, c8xdtls9ueivjll19yvp5wq1h, duxnzil70n1147w8ob8ooxo89, 183r263z06eesonzbta557ys5, jtmpumg28emowvrre2ujqtw5, de6woepvuggpm1z2cwz1nbmne, 7wpltjujzubkwy1k57jzcwafp, cufgsqfkltgeb7ak2uan2dqdx, 99cjmvx4xlyzhyf6wxlvisb11, et5ztuwgv6uaiste9nxba9h3p, 52hvmgmgja56sqj0zga4tvk5x, deyx0zxr2303hh3cru8l88u1g, acgw28v8r6pzwuin89f1sah1x, c22j2xs6nnyho3hixmh0txo9g, 7gknnojch0zpa9cryvymfzcru, 7vwq6tjwae82epsh6kll9phm2, 73ri99nts1mnwmuqoriohi50, daflma7990pzvp9o2ebnzi1as",5529033583,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",5529033585,59,"28, 32, 12, 18, 4, 2, 10, 8, 17, 7, 11, 1, 5, 9, 19, 23, 24, 25, 29, 31",5529033595,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",5529033589,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778704757,2,32,1,0,0,7xo09xnh3y03lyai6azr77fo0,1,0,0,5529061905,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778704759,2,32,1,0,0,12ksg0e6d70senzilsic40fzl,1,0,0,5529061907,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778704761,3,1,1,0,0,7xo09xnh3y03lyai6azr77fo0,1,50.2,49.9,5529061915,141,40.6,5529061921,279,S,5529061919,213,3.54,5529061917,212,16.4,5529061911,56,Back,5529061913,140,35.8,,,,,,,7hdjglam5w0880u4mqxs4onsa,Konsam Phalguni Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778704763,4,1,1,0,3,7xo09xnh3y03lyai6azr77fo0,1,36.1,41.9,5529061931,140,33.7,5529061933,141,74.2,5529061929,56,Back,5529061937,213,1.69,5529061935,212,22.1,,,,,,,,,,6vak9npg73k6di2oagxg8ttgq,Muthu Mayakkannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778704765,5,1,1,0,4,7xo09xnh3y03lyai6azr77fo0,1,34.7,78.8,5529061951,213,1.06,5529061943,56,Back,5529061947,141,94.4,5529061949,212,12.2,5529061945,140,40.4,,,,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778704767,6,1,1,0,6,7xo09xnh3y03lyai6azr77fo0,1,41.5,89.4,5529061967,213,4.62,5529061965,212,18.6,5529061961,140,39.8,5529061959,56,Back,5529061963,141,62.1,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778704775,7,1,1,0,9,7xo09xnh3y03lyai6azr77fo0,1,38.6,61.2,5529062021,141,49,5529062023,212,12.7,5529062019,140,29.4,5529062017,56,Back,5529062025,213,3.85,,,,,,,,,,6vak9npg73k6di2oagxg8ttgq,Muthu Mayakkannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778704777,8,1,1,0,16,7xo09xnh3y03lyai6azr77fo0,0,29.9,32.5,5529062041,212,74.4,5529062037,140,84.8,5529062043,213,0.68,5529062033,196,,5529062031,155,,5529062035,56,Left,5529062039,141,100,5529062045,1,,dq2edinn9zcsx9ztdmkw33l61,Asheer Akhtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778704793,3,5,1,0,19,12ksg0e6d70senzilsic40fzl,1,16.6,-1.4,5529062133,347,,5529062131,56,Back,5529062135,233,9,,,,,,,,,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778704779,9,5,1,0,19,7xo09xnh3y03lyai6azr77fo0,0,83.4,101.4,5529062047,56,Left,5529062049,347,,5529062139,233,3,,,,,,,,,,,,,,,,dq2edinn9zcsx9ztdmkw33l61,Asheer Akhtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778704795,4,1,1,0,35,12ksg0e6d70senzilsic40fzl,0,20,0,5529062143,107,,5529062153,213,0.11,5529062151,212,21.8,5529062147,140,40.6,5529062149,141,2.5,5529062145,56,Back,5529062155,1,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778704803,10,1,1,0,38,7xo09xnh3y03lyai6azr77fo0,1,57.6,91.7,5529062181,212,21.1,5529062183,213,5.81,5529062179,141,77.5,5529062175,56,Center,5529062173,157,,5529062185,1,,5529062177,140,75.5,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778704809,11,1,1,0,39,7xo09xnh3y03lyai6azr77fo0,1,76,77,5529062219,141,83.6,5529062223,213,2.28,5529062221,212,5.9,5529062215,56,Left,5529062217,140,72.3,,,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778704815,12,49,1,0,41,7xo09xnh3y03lyai6azr77fo0,1,71.2,83.9,,,,,,,,,,,,,,,,,,,,,,,,,dq03xoo08fyces9h371x0ce1g,Macarton Nickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778704825,13,1,1,0,41,7xo09xnh3y03lyai6azr77fo0,1,72.3,85.7,5529062293,56,Left,5529062297,141,92.9,5529062299,212,12,5529062301,213,0.42,5529062295,140,82.7,,,,,,,,,,dq03xoo08fyces9h371x0ce1g,Macarton Nickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778704831,14,1,1,0,45,7xo09xnh3y03lyai6azr77fo0,0,93.6,88.6,5529062327,141,57.5,5529062319,2,,5529062321,155,,5529062323,56,Center,5529062325,140,93,5529062331,213,4.68,5529062329,212,21.2,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778704847,5,12,1,0,49,12ksg0e6d70senzilsic40fzl,1,7.3,43.8,5529062547,15,,5529062415,212,2.7,5529062411,140,9.7,5529062413,141,45.2,5529062409,56,Back,5529062417,213,0.36,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778704849,6,4,1,0,52,12ksg0e6d70senzilsic40fzl,1,8.4,47,5529062587,152,,5529062597,233,15,5529062581,10,,5529062583,56,Back,5529062589,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778704843,15,4,1,0,52,7xo09xnh3y03lyai6azr77fo0,0,91.6,53,5529062437,152,,5529062435,56,Center,5529062433,10,,5529062603,233,6,5529062439,286,,,,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778704883,7,1,1,1,16,12ksg0e6d70senzilsic40fzl,1,10.1,43,5529062721,212,17.3,5529062715,56,Back,5529062723,213,0.94,5529062719,141,63.6,5529062717,140,19.8,5529062711,5,,5529062713,152,,,,,pf04royfgavano96z7n7x3v9,Lalthuammawia Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,Goalkeeper
2778704889,8,1,1,1,19,12ksg0e6d70senzilsic40fzl,1,20.3,63.9,5529062779,140,37,5529062781,141,95.1,5529062783,212,27.5,5529062785,213,0.88,5529062777,56,Back,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778704895,9,1,1,1,23,12ksg0e6d70senzilsic40fzl,0,38.6,93.6,5529062825,141,72,5529062829,213,5.9,5529062831,1,,5529062819,155,,5529062827,212,39.1,5529062823,140,73.1,5529062821,56,Center,,,,eisspzerdcz21ukznum5q30bu,Mohammed Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778704903,16,12,1,1,25,7xo09xnh3y03lyai6azr77fo0,1,23.8,22.5,5529062875,15,,5529062869,141,26.5,5529062865,56,Back,5529062867,140,42.9,5529062871,212,20.2,5529062873,213,0.13,,,,,,,dq2edinn9zcsx9ztdmkw33l61,Asheer Akhtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778704909,10,1,1,1,28,12ksg0e6d70senzilsic40fzl,0,58.1,61.8,5529062907,212,35.1,5529062905,141,100,5529062911,1,,5529062901,56,Left,5529062903,140,79.6,5529062909,213,0.87,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778704911,11,5,1,1,31,12ksg0e6d70senzilsic40fzl,0,79.6,101.4,5529062923,56,Left,5529062937,233,17,5529062925,347,,,,,,,,,,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778704913,17,5,1,1,31,7xo09xnh3y03lyai6azr77fo0,1,20.4,-1.4,5529062931,347,,5529062933,233,11,5529062929,56,Back,,,,,,,,,,,,,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778704921,18,1,1,1,37,7xo09xnh3y03lyai6azr77fo0,1,20.5,0,5529062977,141,7,5529062973,56,Back,5529062971,107,,5529062975,140,23.5,5529062979,212,6.5,5529062981,213,1.06,,,,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778704925,19,1,1,1,38,7xo09xnh3y03lyai6azr77fo0,1,23.8,8.8,5529063007,212,6.5,5529063005,141,4.3,5529063009,213,3.63,5529063001,56,Back,5529063003,140,18.3,,,,,,,,,,6vak9npg73k6di2oagxg8ttgq,Muthu Mayakkannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778704927,20,1,1,1,39,7xo09xnh3y03lyai6azr77fo0,1,18.4,4.3,5529063019,212,7.5,5529063013,56,Back,5529063021,213,0.98,5529063017,141,13.5,5529063015,140,22.4,,,,,,,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778704933,21,1,1,1,40,7xo09xnh3y03lyai6azr77fo0,1,22.4,14.1,5529063059,213,4.1,5529063053,140,19.6,5529063051,56,Back,5529063055,141,7.9,5529063057,212,5.1,,,,,,,,,,6vak9npg73k6di2oagxg8ttgq,Muthu Mayakkannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778704939,22,1,1,1,42,7xo09xnh3y03lyai6azr77fo0,1,19.4,5.9,5529063079,155,,5529063089,213,2,5529063081,56,Back,5529063083,140,10.7,5529063087,212,21.7,5529063085,141,34.9,,,,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778704947,23,1,1,1,44,7xo09xnh3y03lyai6azr77fo0,1,19.6,45.8,5529063127,140,30.4,5529063129,141,36.9,5529063133,213,5.79,5529063131,212,12.9,5529063125,56,Back,,,,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778704959,24,1,1,1,46,7xo09xnh3y03lyai6azr77fo0,1,32,33.3,5529063199,212,11.3,5529063193,56,Back,5529063201,213,5.68,5529063197,141,23.9,5529063195,140,40.9,,,,,,,,,,dq03xoo08fyces9h371x0ce1g,Macarton Nickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778704963,25,1,1,1,49,7xo09xnh3y03lyai6azr77fo0,0,57.1,28.6,5529063219,140,100,5529063227,1,,5529063223,212,65.9,5529063215,196,,5529063221,141,97.5,5529063213,155,,5529063225,213,0.79,5529063217,56,Left,7hdjglam5w0880u4mqxs4onsa,Konsam Phalguni Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778704989,12,5,1,1,53,12ksg0e6d70senzilsic40fzl,1,-1.2,3.3,5529063325,233,26,5529063319,56,Back,5529063321,346,,,,,,,,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778704967,26,5,1,1,53,7xo09xnh3y03lyai6azr77fo0,0,101.2,96.7,5529063333,233,12,5529063231,56,Left,5529063233,346,,,,,,,,,,,,,,,,,7hdjglam5w0880u4mqxs4onsa,Konsam Phalguni Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778704993,13,1,1,2,10,12ksg0e6d70senzilsic40fzl,1,5.3,50,5529063359,141,66.9,5529063363,213,0.82,5529063361,212,15.8,5529063355,56,Back,5529063367,237,,5529063353,124,,5529063357,140,15.6,,,,pf04royfgavano96z7n7x3v9,Lalthuammawia Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,Goalkeeper
2778705005,14,1,1,2,13,12ksg0e6d70senzilsic40fzl,1,18.9,69.1,5529063415,212,31.9,5529063407,155,,5529063417,213,0.62,5529063409,56,Back,5529063413,141,96.2,5529063411,140,43.7,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778705009,15,1,1,2,15,12ksg0e6d70senzilsic40fzl,1,45.7,97.2,5529063435,212,16.3,5529063437,213,6.17,5529063429,56,Left,5529063431,140,61.1,5529063433,141,94.5,,,,,,,,,,eisspzerdcz21ukznum5q30bu,Mohammed Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778705017,16,1,1,2,16,12ksg0e6d70senzilsic40fzl,1,61.1,94.5,5529063477,141,87.2,5529063475,140,47.8,5529063485,156,,5529063473,56,Back,5529063481,213,3.48,5529063479,212,14.8,,,,,,,99cjmvx4xlyzhyf6wxlvisb11,Sunil Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778705039,17,1,1,2,20,12ksg0e6d70senzilsic40fzl,1,51.8,89.9,5529063621,141,95.1,5529063623,212,24.9,5529063619,140,75.3,5529063617,56,Left,5529063625,213,0.14,,,,,,,,,,eisspzerdcz21ukznum5q30bu,Mohammed Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778705045,18,43,1,2,26,12ksg0e6d70senzilsic40fzl,1,0,0,5529063647,56,Left,5529065225,144,3,5529063649,286,0,,,,,,,,,,,,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778705051,19,1,1,2,27,12ksg0e6d70senzilsic40fzl,1,78.2,82.4,5529063669,141,54.4,5529063673,213,5.11,5529063671,212,20.7,5529063667,140,85.9,5529063665,56,Center,,,,,,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778705055,20,1,1,2,28,12ksg0e6d70senzilsic40fzl,1,86.6,49.5,5529064371,22,,5529063717,213,4.34,5529063709,56,Center,5529063715,212,6.7,5529064367,210,16,5529064369,154,,5529063711,140,84.3,5529063713,141,40.3,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778705057,21,16,1,2,29,12ksg0e6d70senzilsic40fzl,1,85,40.5,5529063853,72,,5529064385,102,53.5,5529063721,22,,5529064375,76,,5529064393,230,98.5,5529064377,29,,5529063725,56,Center,5529064381,55,20,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,5529064387,103,16.5,5529064373,121,5529064395,231,48.9,5529063861,375,02:28.2,5529064389,214,5529063857,374,02:51.8,5529064379,154,5529063723,17,5529064391,328,,,,,,,,,,,,Bengaluru FC,
2778705205,27,1,1,3,40,7xo09xnh3y03lyai6azr77fo0,1,49.8,50,5529064625,213,3.85,5529064617,56,Back,5529064619,140,34.8,5529064627,279,G,5529066111,189,,5529064623,212,20.8,5529064621,141,30.1,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778705207,28,61,1,3,42,7xo09xnh3y03lyai6azr77fo0,1,34.8,29.5,5529064639,189,,5529064635,56,Back,,,,,,,,,,,,,,,,,,,7hdjglam5w0880u4mqxs4onsa,Konsam Phalguni Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778705227,29,1,1,3,45,7xo09xnh3y03lyai6azr77fo0,0,20,15.5,5529064729,140,30.9,5529064731,141,24,5529064733,212,12.8,5529064735,213,0.47,5529064727,56,Back,,,,,,,,,,dq2edinn9zcsx9ztdmkw33l61,Asheer Akhtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778705225,22,61,1,3,47,12ksg0e6d70senzilsic40fzl,0,62.7,74.8,5529064723,56,Center,,,,,,,,,,,,,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778705247,30,1,1,3,49,7xo09xnh3y03lyai6azr77fo0,1,12.7,40.1,5529064839,212,5.3,5529064835,140,7.7,5529064833,56,Back,5529064837,141,41.6,5529064841,213,2.95,,,,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778705273,31,1,1,3,51,7xo09xnh3y03lyai6azr77fo0,1,7.9,41.6,5529064901,157,,5529064903,56,Back,5529064907,141,3.1,5529064909,212,47.9,5529064905,140,46.1,5529064913,1,,5529064911,213,5.7,,,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2778705275,32,4,1,3,56,7xo09xnh3y03lyai6azr77fo0,1,44.8,4,5529064955,152,,5529064957,286,,5529064949,13,,5529064953,56,Back,5529064951,294,,5529064959,233,23,,,,,,,5g8572gxi73ztuk13kttx9b84,Thoi Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778705265,23,4,1,3,56,12ksg0e6d70senzilsic40fzl,0,55.2,96,5529064971,233,32,5529064921,294,,5529064923,56,Left,5529064919,13,,5529064925,152,,5529064927,285,,,,,,,,eisspzerdcz21ukznum5q30bu,Mohammed Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778705327,33,1,1,4,11,7xo09xnh3y03lyai6azr77fo0,1,39.4,6.1,5529065209,213,2.19,5529065197,5,,5529065205,141,23.1,5529065213,189,,5529065203,140,31.6,5529065201,56,Back,5529065199,152,,5529065207,212,14.2,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778705333,34,1,1,4,12,7xo09xnh3y03lyai6azr77fo0,1,29.6,26.5,5529065235,212,21.2,5529065231,140,13.6,5529065233,141,45.4,5529065229,56,Back,5529065237,213,2.49,,,,,,,,,,dq2edinn9zcsx9ztdmkw33l61,Asheer Akhtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778705337,35,1,1,4,15,7xo09xnh3y03lyai6azr77fo0,1,16.4,40,5529065259,212,14.6,5529065261,213,5.28,5529065255,140,23.8,5529065253,56,Back,5529065257,141,21.9,,,,,,,,,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2778705345,36,1,1,4,16,7xo09xnh3y03lyai6azr77fo0,1,23.8,21.9,5529065289,212,17.4,5529065283,56,Back,5529065291,213,2.14,5529065285,140,14.8,5529065287,141,43.4,,,,,,,,,,dq2edinn9zcsx9ztdmkw33l61,Asheer Akhtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778705351,37,1,1,4,18,7xo09xnh3y03lyai6azr77fo0,0,13.9,40,5529065331,212,28.7,5529065333,213,4.82,5529065329,141,0,5529065325,56,Back,5529065327,140,16.9,,,,,,,,,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2778705397,24,5,1,4,21,12ksg0e6d70senzilsic40fzl,1,84.4,102,5529065619,347,,5529065623,233,38,5529065617,56,Left,,,,,,,,,,,,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778705353,38,5,1,4,21,7xo09xnh3y03lyai6azr77fo0,0,15.6,-2,5529065641,233,24,5529065335,56,Back,5529065337,347,,,,,,,,,,,,,,,,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2778705431,25,1,1,4,48,12ksg0e6d70senzilsic40fzl,1,86.5,100,5529065829,107,,5529065831,56,Left,5529065833,140,67.6,5529065837,212,20.3,5529065839,213,3.34,5529065835,141,95.7,,,,,,,eisspzerdcz21ukznum5q30bu,Mohammed Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778705445,26,1,1,4,54,12ksg0e6d70senzilsic40fzl,0,67.1,93.4,5529065913,140,88.6,5529065911,56,Right,5529065917,212,54.8,5529065909,196,,5529065919,213,5.14,5529065907,155,,5529065915,141,19.9,5529065921,1,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778705447,39,12,1,4,59,7xo09xnh3y03lyai6azr77fo0,1,7.8,81.7,5529065927,56,Back,5529065935,213,0.53,5529065963,167,,5529065929,140,30.1,5529065931,141,100,5529065933,212,27.1,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778705455,27,5,1,5,2,12ksg0e6d70senzilsic40fzl,1,70.6,-1.8,5529066015,347,,5529066017,233,40,5529066013,56,Right,,,,,,,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778705451,40,5,1,5,2,7xo09xnh3y03lyai6azr77fo0,0,29.4,101.8,5529065943,347,,5529065941,56,Back,5529066023,233,27,,,,,,,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
