id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,teamName,Position
2797848069,1,34,16,0,0,ajwqetklk0m22x7ifsjax5yi,1,0,0,2025-04-07T12:59:57.780Z,2025-04-07T12:59:56Z,5633818297,130,2,5633818299,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",5633818303,197,27608,5633818301,194,3vdeg67iuouaj5rfdrnh14h5h,5633818295,59,"32, 77, 23, 8, 14, 3, 12, 20, 17, 10, 11, 4, 7, 9, 13, 18, 21, 33, 56, 68",5633818293,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",5633818305,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",5633818291,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2797848339,1,34,16,0,0,9xb6v8osxty9w0mel2x7dd4ru,1,0,0,2025-04-07T13:01:06.950Z,2025-04-07T13:01:05Z,5633819953,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",5633819951,30,"dwb1qzzd5g32lwxam6skmdr6x, ck9nyxv100c1x24zxde7fx1t6, 825wa3surm6iii587l4ekx7mx, 1yu4qt00czfbr5myr0cidwmw9, 3zl5ec82f8zebkxkfdz16e3th, 5hmx68vjqij9ywdv61v2qyrmy, 4sqnd13g7n9e4orv6hcp27fxm, 95zechkfla1l7dwt8sjhevvca, 31v9w4cyk1fxlig452kuc65ed, 4l0se1iapxcmd1jb4851aj6c5, 5u8pjzdgzsnrait021jvk3sdm, ar6epfwqqob8wx8tra17jxkgl, 1rsxl4rnswqez6c6rwp7768r9, 1cclqc2tw3zav2if1cqij7ofe, 1ljdpwqn16dijby5ss9eockfe, 1qthfdkbz92jucy9vpqimltec, wx88q7cbam0swyvjt262qui, doiw2drickz2eacyeudn3szmy, cdd3to4e3ac0d61iy3vtp6pzo, f4jhjhj5vfp8fp67m7a89di50",5633819955,59,"1, 44, 15, 6, 5, 21, 17, 45, 29, 35, 19, 9, 10, 11, 12, 16, 18, 22, 32, 72",5633819961,194,825wa3surm6iii587l4ekx7mx,5633819959,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",5633819963,197,9596,5633819965,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",5633819957,130,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797861987,2,32,1,0,0,ajwqetklk0m22x7ifsjax5yi,1,0,0,2025-04-07T14:00:15.964Z,2025-04-07T14:00:16Z,5633902725,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2797861989,2,32,1,0,0,9xb6v8osxty9w0mel2x7dd4ru,1,0,0,2025-04-07T14:00:15.964Z,2025-04-07T14:00:18Z,5633902733,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797861991,3,1,1,0,0,9xb6v8osxty9w0mel2x7dd4ru,1,49.8,50.3,2025-04-07T14:00:16.039Z,2025-04-07T14:00:20Z,5633902741,140,31.8,5633902743,141,61.5,5633902745,212,20.4,5633902749,279,S,5633902739,56,Back,5633902747,213,2.76,,,,,,,31v9w4cyk1fxlig452kuc65ed,Jamie Maclaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797862015,4,1,1,0,3,9xb6v8osxty9w0mel2x7dd4ru,1,29.6,53.4,2025-04-07T14:00:19.913Z,2025-04-07T14:01:20Z,5633902901,56,Back,5633902909,213,4.86,5633902903,140,33.3,5633902907,212,27.3,5633902905,141,13.7,,,,,,,,,,95zechkfla1l7dwt8sjhevvca,Apuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797862019,5,1,1,0,6,9xb6v8osxty9w0mel2x7dd4ru,1,35.2,18.8,2025-04-07T14:00:22.554Z,2025-04-07T14:00:25Z,5633902935,213,2.35,5633902929,140,25.6,5633902933,212,14.3,5633902927,56,Back,5633902931,141,33.7,,,,,,,,,,ck9nyxv100c1x24zxde7fx1t6,Asish Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797862027,6,1,1,0,9,9xb6v8osxty9w0mel2x7dd4ru,1,26.8,37.1,2025-04-07T14:00:25.475Z,2025-04-07T14:00:28Z,5633902983,140,32.9,5633902981,56,Back,5633902989,213,1.24,5633902987,212,19.5,5633902985,141,64.2,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797862049,7,1,1,0,12,9xb6v8osxty9w0mel2x7dd4ru,1,41,67.6,2025-04-07T14:00:28.210Z,2025-04-07T14:00:32Z,5633903091,213,0.63,5633903083,56,Left,5633903089,212,28.2,5633903087,141,92.1,5633903085,140,62.7,,,,,,,,,,5hmx68vjqij9ywdv61v2qyrmy,Alberto Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797862067,8,1,1,0,16,9xb6v8osxty9w0mel2x7dd4ru,1,62.2,85.9,2025-04-07T14:00:32.116Z,2025-04-07T14:00:35Z,5633903165,212,20.9,5633903159,56,Back,5633903163,141,74.1,5633903161,140,43.8,5633903167,213,3.54,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797862075,9,1,1,0,20,9xb6v8osxty9w0mel2x7dd4ru,1,54.7,67.2,2025-04-07T14:00:36.959Z,2025-04-07T14:00:37Z,5633903213,213,4.57,5633903211,212,13.3,5633903209,141,47.9,5633903207,140,52.9,5633903205,56,Center,,,,,,,,,,5hmx68vjqij9ywdv61v2qyrmy,Alberto Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797862077,10,1,1,0,21,9xb6v8osxty9w0mel2x7dd4ru,1,51.6,47.5,2025-04-07T14:00:37.678Z,2025-04-07T14:00:39Z,5633903223,212,9.8,5633903217,56,Center,5633903221,141,49,5633903225,213,0.1,5633903219,140,60.9,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797862081,11,1,1,0,23,9xb6v8osxty9w0mel2x7dd4ru,1,57.8,38.8,2025-04-07T14:00:39.319Z,2025-04-07T14:00:42Z,5633903245,141,17.9,5633903241,140,73.8,5633903247,212,22,5633903237,56,Right,5633903249,213,5.58,,,,,,,,,,95zechkfla1l7dwt8sjhevvca,Apuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797862089,12,1,1,0,26,9xb6v8osxty9w0mel2x7dd4ru,0,72.5,17.9,2025-04-07T14:00:42.725Z,2025-04-07T14:00:44Z,5633903295,213,5.93,5633903287,56,Right,5633903291,141,10.1,5633903293,212,15.3,5633903289,140,86.2,,,,,,,,,,4l0se1iapxcmd1jb4851aj6c5,Jason Cummings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797862099,3,12,1,0,27,ajwqetklk0m22x7ifsjax5yi,1,11.6,91.1,2025-04-07T14:00:43.480Z,2025-04-07T14:00:55Z,5633903369,213,1.26,5633903361,56,Back,5633903363,140,13.9,5633903365,141,100,5633903367,212,7.8,5633903375,167,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2797862101,4,5,1,0,29,ajwqetklk0m22x7ifsjax5yi,0,15.7,101.7,2025-04-07T14:00:45.600Z,2025-04-07T14:50:42Z,5633903371,56,Back,5633903373,347,,5633903457,233,13,,,,,,,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2797862115,13,5,1,0,29,9xb6v8osxty9w0mel2x7dd4ru,1,84.3,-1.7,2025-04-07T14:00:45.600Z,2025-04-07T14:50:42Z,5633903435,347,,5633903439,233,4,5633903433,56,Right,,,,,,,,,,,,,,,,4l0se1iapxcmd1jb4851aj6c5,Jason Cummings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797862129,14,1,1,0,34,9xb6v8osxty9w0mel2x7dd4ru,1,81.5,0,2025-04-07T14:00:50.474Z,2025-04-07T14:00:52Z,5633903469,140,63,5633903471,141,11.4,5633903473,212,21.3,5633903475,213,2.71,5633903467,56,Right,5633903477,1,,5633903465,107,,,,,4l0se1iapxcmd1jb4851aj6c5,Jason Cummings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797862139,15,1,1,0,36,9xb6v8osxty9w0mel2x7dd4ru,1,64.7,8.8,2025-04-07T14:00:52.021Z,2025-04-07T14:00:53Z,5633903529,141,28.9,5633903531,212,17.4,5633903527,140,54.4,5633903533,213,2.24,5633903525,56,Center,,,,,,,,,,ck9nyxv100c1x24zxde7fx1t6,Asish Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797862153,16,1,1,0,37,9xb6v8osxty9w0mel2x7dd4ru,1,54.4,28.9,2025-04-07T14:00:53.021Z,2025-04-07T14:00:55Z,5633903657,141,52.1,5633903659,212,15.8,5633903661,213,1.61,5633903655,140,53.8,5633903653,56,Center,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797862165,17,1,1,0,39,9xb6v8osxty9w0mel2x7dd4ru,1,53.8,56,2025-04-07T14:00:55.490Z,2025-04-07T14:00:59Z,5633903719,141,86.2,5633903723,213,0.84,5633903717,140,71.3,5633903721,212,27.6,5633903715,56,Left,,,,,,,,,,5hmx68vjqij9ywdv61v2qyrmy,Alberto Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797862177,18,1,1,0,43,9xb6v8osxty9w0mel2x7dd4ru,1,74,85,2025-04-07T14:00:59.162Z,2025-04-07T14:01:01Z,5633903779,213,0.84,5633903777,212,9.7,5633903773,140,80.2,5633903771,56,Left,5633903775,141,95.6,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797862201,19,1,1,0,45,9xb6v8osxty9w0mel2x7dd4ru,1,77.2,94.1,2025-04-07T14:01:01.146Z,2025-04-07T14:01:04Z,5633903873,213,4.65,5633903871,212,7.2,5633903869,141,83.6,5633903867,140,76.8,5633903865,56,Left,,,,,,,,,,5u8pjzdgzsnrait021jvk3sdm,Ashique Kuruniyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797862211,20,1,1,0,48,9xb6v8osxty9w0mel2x7dd4ru,1,71.6,79.6,2025-04-07T14:01:04.208Z,2025-04-07T14:01:06Z,5633903945,212,8.7,5633903943,141,92.3,5633903941,140,72.5,5633903947,213,1.46,5633903939,56,Left,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797862215,21,1,1,0,50,9xb6v8osxty9w0mel2x7dd4ru,0,74.4,94.4,2025-04-07T14:01:06.396Z,2025-04-07T14:01:08Z,5633903979,213,5.28,5633903977,212,23.9,5633903969,155,,5633903973,140,86.7,5633903971,56,Center,5633903967,2,,5633903975,141,64.8,,,,5u8pjzdgzsnrait021jvk3sdm,Ashique Kuruniyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797862237,5,12,1,0,52,ajwqetklk0m22x7ifsjax5yi,1,11.5,41.9,2025-04-07T14:01:08.317Z,2025-04-07T14:01:14Z,5633904147,140,11.1,5633904153,213,4.69,5633904151,212,19.2,5633904145,56,Back,5633904149,141,13.6,,,,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2797862227,22,4,1,0,56,9xb6v8osxty9w0mel2x7dd4ru,1,90.5,87.2,2025-04-07T14:01:12.927Z,2025-04-07T14:50:31Z,5633904129,56,Left,5633904187,233,6,5633904127,294,,5633904125,13,,5633904133,286,,5633904131,152,,,,,,,,1yu4qt00czfbr5myr0cidwmw9,Anirudh Thapa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797862239,6,4,1,0,56,ajwqetklk0m22x7ifsjax5yi,0,9.5,12.8,2025-04-07T14:01:12.928Z,2025-04-07T14:50:31Z,5633904177,13,,5633904181,56,Back,5633904183,152,,5633904191,233,22,5633904185,285,,5633904179,294,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2797862339,23,1,1,1,28,9xb6v8osxty9w0mel2x7dd4ru,0,91,89,2025-04-07T14:01:44.129Z,2025-04-07T14:01:45Z,5633904819,155,,5633904827,141,58.4,5633904817,5,,5633904829,212,21.7,5633904831,213,5,5633904825,140,96.8,5633904815,2,,5633904823,56,Center,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaço,5633904821,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797862355,7,12,1,1,30,ajwqetklk0m22x7ifsjax5yi,1,4.6,44.5,2025-04-07T14:01:46.541Z,2025-04-07T14:01:59Z,5633904897,213,6.25,5633904899,15,,5633904895,212,39.3,5633904893,141,42.4,5633904891,140,42,5633904889,56,Back,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2797862383,24,1,1,1,35,9xb6v8osxty9w0mel2x7dd4ru,1,54.4,54.6,2025-04-07T14:01:51.550Z,2025-04-07T14:01:55Z,5633905087,140,57.4,5633905089,141,30.7,5633905093,213,4.9,5633905091,212,16.6,5633905085,56,Center,,,,,,,,,,ck9nyxv100c1x24zxde7fx1t6,Asish Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797862397,25,1,1,1,39,9xb6v8osxty9w0mel2x7dd4ru,1,60.7,28.5,2025-04-07T14:01:54.988Z,2025-04-07T14:01:58Z,5633905197,1,,5633905185,155,,5633905191,141,74.4,5633905193,212,37.3,5633905189,140,80.1,5633905187,56,Center,5633905195,213,0.99,,,,95zechkfla1l7dwt8sjhevvca,Apuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797862409,26,44,1,1,42,9xb6v8osxty9w0mel2x7dd4ru,1,80.6,72.6,2025-04-07T14:01:58.206Z,2025-04-07T15:57:27Z,5633905245,56,Center,5633905247,286,,5633905267,233,8,,,,,,,,,,,,,,,,1yu4qt00czfbr5myr0cidwmw9,Anirudh Thapa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797862411,8,44,1,1,42,ajwqetklk0m22x7ifsjax5yi,0,19.4,27.4,2025-04-07T14:01:58.207Z,2025-04-07T15:57:27Z,5633905275,233,26,5633905253,285,,5633905251,56,Back,,,,,,,,,,,,,,,,c3a0lyz3sn54rehi0tk1pba39,Seiminlen Doungel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2797862441,27,1,1,1,43,9xb6v8osxty9w0mel2x7dd4ru,0,80.6,73.2,2025-04-07T14:01:59.378Z,2025-04-07T14:02:49Z,5633905423,3,,5633905431,212,21.8,5633905433,213,6.19,5633905425,56,Center,5633905429,141,70.3,5633905427,140,100,,,,,,,1yu4qt00czfbr5myr0cidwmw9,Anirudh Thapa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797862431,9,56,1,1,46,ajwqetklk0m22x7ifsjax5yi,1,1.5,31.8,2025-04-07T14:02:02.766Z,2025-04-07T14:02:02Z,5633905357,56,Back,,,,,,,,,,,,,,,,,,,,,,ex1jk22ckbwg721ie0azus2c5,Pronay Halder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2797862549,10,5,1,1,47,ajwqetklk0m22x7ifsjax5yi,1,-0.5,31.4,2025-04-07T14:02:03.646Z,2025-04-07T14:50:42Z,5633905995,56,Back,5633905997,346,,5633906009,233,28,,,,,,,,,,,,,,,,ex1jk22ckbwg721ie0azus2c5,Pronay Halder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2797862443,28,5,1,1,47,9xb6v8osxty9w0mel2x7dd4ru,0,100.5,68.6,2025-04-07T14:02:03.646Z,2025-04-07T14:50:42Z,5633905437,56,Center,5633906015,233,10,5633905439,346,,,,,,,,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797862567,11,1,1,2,15,ajwqetklk0m22x7ifsjax5yi,1,4.6,43.3,2025-04-07T14:02:31.294Z,2025-04-07T14:02:36Z,5633906151,212,67.6,5633906145,56,Center,5633906153,213,6.12,5633906155,1,,5633906141,124,,5633906143,155,,5633906147,140,68.1,5633906159,74,,5jtd252do025958pgqkigc0d1,Albino Gomes,5633906149,141,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,Goalkeeper
2797862573,12,44,1,2,20,ajwqetklk0m22x7ifsjax5yi,1,64.2,26,2025-04-07T14:02:36.047Z,2025-04-07T15:57:27Z,5633906189,56,Center,5633906227,233,29,5633906193,286,,,,,,,,,,,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2797862579,29,44,1,2,20,9xb6v8osxty9w0mel2x7dd4ru,0,35.8,74,2025-04-07T14:02:36.048Z,2025-04-07T15:57:27Z,5633906221,285,,5633906219,56,Back,5633906231,233,12,,,,,,,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797862577,13,1,1,2,20,ajwqetklk0m22x7ifsjax5yi,0,68.1,26.8,2025-04-07T14:02:36.944Z,2025-04-07T14:02:37Z,5633906209,140,79.9,5633906213,141,34.5,5633906215,212,13.5,5633906201,3,,5633906203,168,,5633906217,213,0.4,5633906205,56,Center,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2797862595,30,49,1,2,23,9xb6v8osxty9w0mel2x7dd4ru,1,19,57.6,2025-04-07T14:02:39.887Z,2025-04-07T14:05:58Z,,,,,,,,,,,,,,,,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797862615,31,1,1,2,24,9xb6v8osxty9w0mel2x7dd4ru,1,20,59.4,2025-04-07T14:02:40.324Z,2025-04-07T14:02:43Z,5633906365,140,27.4,5633906367,141,76.1,5633906369,212,13.8,5633906363,56,Back,5633906371,213,0.97,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797862641,32,1,1,2,27,9xb6v8osxty9w0mel2x7dd4ru,1,29,68.5,2025-04-07T14:02:43.084Z,2025-04-07T14:02:49Z,5633906507,213,4.7,5633906499,56,Back,5633906505,212,23.3,5633906503,141,34.2,5633906501,140,28.7,,,,,,,,,,5hmx68vjqij9ywdv61v2qyrmy,Alberto Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797862657,33,1,1,2,34,9xb6v8osxty9w0mel2x7dd4ru,1,39.9,12.6,2025-04-07T14:02:50.302Z,2025-04-07T14:02:52Z,5633906603,212,12.6,5633906597,56,Back,5633906601,141,30.7,5633906605,213,1.34,5633906599,140,42.6,,,,,,,,,,ck9nyxv100c1x24zxde7fx1t6,Asish Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797862675,34,1,1,2,36,9xb6v8osxty9w0mel2x7dd4ru,1,41,36.3,2025-04-07T14:02:52.052Z,2025-04-07T14:02:56Z,5633906729,140,59.8,5633906735,213,0.87,5633906733,212,30.6,5633906727,56,Center,5633906731,141,70.6,,,,,,,,,,95zechkfla1l7dwt8sjhevvca,Apuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797862679,35,1,1,2,39,9xb6v8osxty9w0mel2x7dd4ru,0,60.2,76.3,2025-04-07T14:02:55.943Z,2025-04-07T14:02:57Z,5633906743,56,Center,5633906749,212,20.4,5633906751,213,0.02,5633906745,140,79.6,5633906747,141,77,,,,,,,,,,1yu4qt00czfbr5myr0cidwmw9,Anirudh Thapa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797862677,14,49,1,2,41,ajwqetklk0m22x7ifsjax5yi,1,28.6,25.7,2025-04-07T14:02:57.314Z,2025-04-07T14:02:57Z,,,,,,,,,,,,,,,,,,,,,,,,,c3a0lyz3sn54rehi0tk1pba39,Seiminlen Doungel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2797862713,15,1,1,2,42,ajwqetklk0m22x7ifsjax5yi,0,28.8,25.6,2025-04-07T14:02:58.031Z,2025-04-07T14:03:03Z,5633906939,213,6.11,5633906929,155,,5633906937,212,65.6,5633906933,140,90.4,5633906941,1,,5633906931,56,Right,5633906935,141,9.3,,,,c3a0lyz3sn54rehi0tk1pba39,Seiminlen Doungel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2797862725,36,49,1,2,52,9xb6v8osxty9w0mel2x7dd4ru,1,12.9,88.3,2025-04-07T14:03:08.130Z,2025-04-07T14:55:27Z,,,,,,,,,,,,,,,,,,,,,,,,,dwb1qzzd5g32lwxam6skmdr6x,Vishal Kaith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,Goalkeeper
2797862739,37,1,1,2,52,9xb6v8osxty9w0mel2x7dd4ru,1,13.4,88.1,2025-04-07T14:03:08.520Z,2025-04-07T14:05:55Z,5633907055,213,5.52,5633907049,140,35.3,5633907053,212,31.9,5633907051,141,55.5,5633907047,56,Back,,,,,,,,,,dwb1qzzd5g32lwxam6skmdr6x,Vishal Kaith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,Goalkeeper
2797862757,38,1,1,2,54,9xb6v8osxty9w0mel2x7dd4ru,1,32.7,47,2025-04-07T14:03:10.676Z,2025-04-07T14:03:14Z,5633907165,140,46,5633907167,141,42.4,5633907163,56,Back,5633907169,212,14.3,5633907171,213,6.06,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797862775,39,1,1,2,58,9xb6v8osxty9w0mel2x7dd4ru,1,47,42.1,2025-04-07T14:03:14.348Z,2025-04-07T14:03:19Z,5633907249,56,Right,5633907257,213,5.3,5633907251,140,57.8,5633907253,141,17.1,5633907255,212,20.4,,,,,,,,,,95zechkfla1l7dwt8sjhevvca,Apuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797862783,40,1,1,3,2,9xb6v8osxty9w0mel2x7dd4ru,1,69.7,17,2025-04-07T14:03:18.910Z,2025-04-07T14:03:20Z,5633907287,141,33,5633907285,140,66.3,5633907291,213,1.89,5633907283,56,Center,5633907289,212,11.5,,,,,,,,,,ck9nyxv100c1x24zxde7fx1t6,Asish Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797862803,41,1,1,3,3,9xb6v8osxty9w0mel2x7dd4ru,1,67.9,34,2025-04-07T14:03:19.879Z,2025-04-07T14:03:23Z,5633907373,212,15.1,5633907371,141,21,5633907369,140,56.2,5633907367,56,Right,5633907375,213,3.77,,,,,,,,,,4l0se1iapxcmd1jb4851aj6c5,Jason Cummings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797862827,42,1,1,3,7,9xb6v8osxty9w0mel2x7dd4ru,1,54.1,30.9,2025-04-07T14:03:23.035Z,2025-04-07T14:03:26Z,5633907485,56,Back,5633907489,141,59.3,5633907491,212,21.7,5633907493,213,2.05,5633907487,140,44.6,,,,,,,,,,95zechkfla1l7dwt8sjhevvca,Apuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797862841,43,1,1,3,10,9xb6v8osxty9w0mel2x7dd4ru,1,45.8,63.4,2025-04-07T14:03:26.098Z,2025-04-07T14:03:29Z,5633907587,141,77.9,5633907585,140,70.7,5633907591,213,0.36,5633907583,56,Center,5633907589,212,27.9,,,,,,,,,,5hmx68vjqij9ywdv61v2qyrmy,Alberto Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797862867,44,1,1,3,13,9xb6v8osxty9w0mel2x7dd4ru,1,73.8,79.1,2025-04-07T14:03:29.238Z,2025-04-07T14:03:35Z,5633907767,141,93.8,5633907765,140,83.8,5633907771,213,0.76,5633907769,212,14.5,5633907763,56,Left,,,,,,,,,,1yu4qt00czfbr5myr0cidwmw9,Anirudh Thapa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797862881,45,1,1,3,19,9xb6v8osxty9w0mel2x7dd4ru,0,98,81.1,2025-04-07T14:03:35.597Z,2025-04-07T14:03:40Z,5633907897,213,4.6,5633907885,2,,5633907899,1,,5633907895,212,56.4,5633907887,155,,5633907889,56,Right,5633907893,141,0,5633907891,140,92.2,5u8pjzdgzsnrait021jvk3sdm,Ashique Kuruniyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
