id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,teamName,Position
2795327615,1,34,16,0,0,9xb6v8osxty9w0mel2x7dd4ru,1,0,0,2025-04-03T12:59:42.966Z,2025-04-03T14:06:51Z,5620135193,194,825wa3surm6iii587l4ekx7mx,5620135189,130,2,5620135197,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",5620135195,197,9652,5620135191,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",5620135183,30,"dwb1qzzd5g32lwxam6skmdr6x, ck9nyxv100c1x24zxde7fx1t6, 825wa3surm6iii587l4ekx7mx, 1yu4qt00czfbr5myr0cidwmw9, 3zl5ec82f8zebkxkfdz16e3th, 5hmx68vjqij9ywdv61v2qyrmy, wx88q7cbam0swyvjt262qui, doiw2drickz2eacyeudn3szmy, 1rsxl4rnswqez6c6rwp7768r9, 4l0se1iapxcmd1jb4851aj6c5, 4sqnd13g7n9e4orv6hcp27fxm, ar6epfwqqob8wx8tra17jxkgl, 1ljdpwqn16dijby5ss9eockfe, 1qthfdkbz92jucy9vpqimltec, 5u8pjzdgzsnrait021jvk3sdm, 31v9w4cyk1fxlig452kuc65ed, cdd3to4e3ac0d61iy3vtp6pzo, egeh2m78a06wklvu46mhvlo89, 6oq9kpqxuh76it0pra7t5mcmi, f4jhjhj5vfp8fp67m7a89di50",5620135185,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",5620135187,59,"1, 44, 15, 6, 5, 21, 18, 22, 10, 35, 17, 9, 12, 16, 19, 29, 32, 33, 63, 72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795327885,1,34,16,0,0,ajwqetklk0m22x7ifsjax5yi,1,0,0,2025-04-03T13:01:08.847Z,2025-04-03T13:03:15Z,5620136773,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",5620136775,59,"32, 5, 23, 20, 14, 6, 77, 10, 9, 17, 11, 3, 7, 8, 13, 18, 21, 33, 56, 68",5620136777,130,23,5620136781,194,3vdeg67iuouaj5rfdrnh14h5h,5620136785,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",5620136771,30,"5jtd252do025958pgqkigc0d1, iydj3zcyzjgguy8iwmitdp05, a1rjrfrukdqfztu8c9l88wduc, 7q0oc78bzao7g3iy7zoobmy1, ex1jk22ckbwg721ie0azus2c5, 9vjotu14gqx0jhgrs12qwkezt, 1ilh1vogo8mggj0vhf2oknswk, 3vdeg67iuouaj5rfdrnh14h5h, 88x8tqxamao1dzdfz5libluui, e2kge0d4o0jg6ndxsq0tm0x9m, 11een7yuvw4psjhjuakk75clw, banlw3aybtscei2n206mlzf85, 31g5m4lerjmoykobyt8cckxxx, 3i9ye7yfz4j9bhbi8gco7mjca, 851tv9v6www1lbd2eeehwbrx0, 3e4twzsgwcxza9739q17gn4h6, 27ep4aadiffsck8usuolvc416, b8l2ubkujj1lhnld7k97qa2qy, 46v439ra4pzfd0xs7ddlkj7ro, 8h08hdzxeycejk9hao8022txw",5620136779,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",5620136783,197,21428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2795339893,2,32,1,0,0,ajwqetklk0m22x7ifsjax5yi,1,0,0,2025-04-03T14:00:15.190Z,2025-04-03T14:00:17Z,5620207287,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2795339891,2,32,1,0,0,9xb6v8osxty9w0mel2x7dd4ru,1,0,0,2025-04-03T14:00:15.190Z,2025-04-03T14:00:15Z,5620207285,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795339899,3,1,1,0,0,9xb6v8osxty9w0mel2x7dd4ru,1,50.1,50.1,2025-04-03T14:00:15.191Z,2025-04-03T14:00:19Z,5620207343,141,39.7,5620207347,213,3.54,5620207345,212,18.3,5620207341,140,34,5620207339,56,Back,5620207349,279,S,,,,,,,4l0se1iapxcmd1jb4851aj6c5,Jason Cummings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795339901,4,1,1,0,3,9xb6v8osxty9w0mel2x7dd4ru,0,35.4,39.5,2025-04-03T14:00:18.976Z,2025-04-03T14:01:39Z,5620207377,213,0.61,5620207375,212,59.9,5620207369,56,Left,5620207379,1,,5620207367,157,,5620207371,140,82.1,5620207373,141,90,,,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795339915,3,1,1,0,7,ajwqetklk0m22x7ifsjax5yi,1,19.9,14.7,2025-04-03T14:00:22.734Z,2025-04-03T14:00:29Z,5620207461,140,38.7,5620207459,56,Back,5620207457,3,,5620207463,141,17.4,5620207467,213,0.09,5620207465,212,19.8,,,,,,,iydj3zcyzjgguy8iwmitdp05,Ashutosh Mehta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2795339917,4,44,1,0,10,ajwqetklk0m22x7ifsjax5yi,1,33.3,10.2,2025-04-03T14:00:25.471Z,2025-04-03T14:00:31Z,5620207479,233,5,5620207477,285,,5620207475,56,Back,,,,,,,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2795339909,5,44,1,0,10,9xb6v8osxty9w0mel2x7dd4ru,0,64.9,87.4,2025-04-03T14:00:25.472Z,2025-04-03T14:00:31Z,5620207419,286,,5620207483,233,4,5620207417,56,Left,,,,,,,,,,,,,,,,1rsxl4rnswqez6c6rwp7768r9,Greg Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795339913,6,1,1,0,12,9xb6v8osxty9w0mel2x7dd4ru,0,59.9,96,2025-04-03T14:00:27.530Z,2025-04-03T14:00:28Z,5620207455,213,4.43,5620207447,56,Left,5620207451,141,88.1,5620207449,140,58.4,5620207453,212,5.6,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795339923,5,1,1,0,15,ajwqetklk0m22x7ifsjax5yi,0,38.7,17.4,2025-04-03T14:00:30.378Z,2025-04-03T14:00:32Z,5620207533,56,Back,5620207537,141,20.6,5620207535,140,46.1,5620207539,212,8.1,5620207541,213,0.27,5620207531,3,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2795339929,8,43,1,0,16,9xb6v8osxty9w0mel2x7dd4ru,1,0,0,2025-04-03T14:00:32.128Z,2025-04-03T14:01:52Z,5620209045,144,49,,,,,,,,,,,,,,,,,,,,,,ck9nyxv100c1x24zxde7fx1t6,Asish Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795339937,6,1,1,0,17,ajwqetklk0m22x7ifsjax5yi,0,38.2,41.8,2025-04-03T14:00:32.441Z,2025-04-03T14:00:33Z,5620207579,212,14.8,5620207573,56,Back,5620207581,213,1.81,5620207577,141,63,5620207575,140,34.9,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2795339945,9,8,1,0,17,9xb6v8osxty9w0mel2x7dd4ru,1,59.6,31,2025-04-03T14:00:32.751Z,2025-04-03T14:01:48Z,5620207613,56,Center,,,,,,,,,,,,,,,,,,,,,,ck9nyxv100c1x24zxde7fx1t6,Asish Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795339925,7,49,1,0,18,9xb6v8osxty9w0mel2x7dd4ru,1,59.3,31,2025-04-03T14:00:33.968Z,2025-04-03T14:02:00Z,,,,,,,,,,,,,,,,,,,,,,,,,wx88q7cbam0swyvjt262qui,Sahal Abdul Samad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795339947,10,1,1,0,19,9xb6v8osxty9w0mel2x7dd4ru,0,62.9,41.8,2025-04-03T14:00:35.023Z,2025-04-03T14:00:35Z,5620207629,141,27.7,5620207625,56,Center,5620207631,212,20.8,5620207633,213,5.8,5620207627,140,80.5,,,,,,,,,,wx88q7cbam0swyvjt262qui,Sahal Abdul Samad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795339955,7,49,1,0,23,ajwqetklk0m22x7ifsjax5yi,1,21.9,66,2025-04-03T14:00:38.490Z,2025-04-03T14:00:38Z,,,,,,,,,,,,,,,,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2795339961,8,1,1,0,23,ajwqetklk0m22x7ifsjax5yi,1,21.9,66,2025-04-03T14:00:38.745Z,2025-04-03T14:00:40Z,5620207683,212,11.4,5620207677,56,Back,5620207681,141,53.6,5620207685,213,5.45,5620207679,140,29.2,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2795339967,9,1,1,0,25,ajwqetklk0m22x7ifsjax5yi,1,29.3,53.3,2025-04-03T14:00:40.682Z,2025-04-03T14:00:42Z,5620207719,213,3.69,5620207711,56,Back,5620207715,141,45.2,5620207717,212,10.6,5620207713,140,20.7,,,,,,,,,,7q0oc78bzao7g3iy7zoobmy1,Sourav Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2795339971,10,1,1,0,26,ajwqetklk0m22x7ifsjax5yi,0,20.7,45.2,2025-04-03T14:00:42.138Z,2025-04-03T14:00:43Z,5620207751,1,,5620207743,140,55.4,5620207747,212,37.3,5620207745,141,33.6,5620207749,213,6.07,5620207739,157,,5620207741,56,Center,,,,ex1jk22ckbwg721ie0azus2c5,Pronay Halder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2795339975,11,49,1,0,29,9xb6v8osxty9w0mel2x7dd4ru,1,45.8,77.8,2025-04-03T14:00:44.271Z,2025-04-03T14:00:44Z,,,,,,,,,,,,,,,,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795339983,12,1,1,0,30,9xb6v8osxty9w0mel2x7dd4ru,0,47.5,79.9,2025-04-03T14:00:45.391Z,2025-04-03T14:00:46Z,5620207811,213,0.09,5620207801,157,,5620207809,212,32,5620207805,140,77.9,5620207807,141,84.1,5620207813,1,,5620207803,56,Left,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795339993,11,1,1,0,32,ajwqetklk0m22x7ifsjax5yi,0,24.8,7.7,2025-04-03T14:00:47.530Z,2025-04-03T14:06:14Z,5620207887,141,14.6,5620207885,140,33.3,5620207891,213,0.48,5620207883,56,Back,5620207881,3,,5620207889,212,10.1,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2795339991,13,1,1,0,33,9xb6v8osxty9w0mel2x7dd4ru,1,74.3,85.3,2025-04-03T14:00:48.304Z,2025-04-03T14:00:50Z,5620207871,140,76.9,5620207873,141,95.4,5620207869,56,Left,5620207877,213,1.19,5620207875,212,7.4,,,,,,,,,,1rsxl4rnswqez6c6rwp7768r9,Greg Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795340001,14,1,1,0,34,9xb6v8osxty9w0mel2x7dd4ru,1,77,95.7,2025-04-03T14:00:49.930Z,2025-04-03T14:00:51Z,5620207917,140,59.1,5620207915,56,Left,5620207921,212,18.8,5620207919,141,95.9,5620207923,213,3.13,,,,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795340007,15,1,1,0,36,9xb6v8osxty9w0mel2x7dd4ru,1,59.4,95.1,2025-04-03T14:00:51.520Z,2025-04-03T14:00:55Z,5620207969,141,61.7,5620207973,213,4.11,5620207965,56,Back,5620207967,140,44.6,5620207971,212,27.5,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795340013,16,1,1,0,39,9xb6v8osxty9w0mel2x7dd4ru,1,42.5,60.8,2025-04-03T14:00:54.896Z,2025-04-03T14:00:58Z,5620208015,213,5.02,5620208007,56,Right,5620208017,1,,5620208013,212,37.8,5620208009,140,53.5,5620208011,141,7.9,,,,,,,5hmx68vjqij9ywdv61v2qyrmy,Alberto Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795340027,17,1,1,0,43,9xb6v8osxty9w0mel2x7dd4ru,1,53.6,6.8,2025-04-03T14:00:58.817Z,2025-04-03T14:01:01Z,5620208073,140,54.7,5620208075,141,29.5,5620208077,212,15.5,5620208071,56,Center,5620208079,213,1.5,,,,,,,,,,ck9nyxv100c1x24zxde7fx1t6,Asish Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795340039,18,1,1,0,46,9xb6v8osxty9w0mel2x7dd4ru,1,53.1,39.2,2025-04-03T14:01:01.263Z,2025-04-03T14:01:06Z,5620208191,212,30.8,5620208187,140,52.9,5620208185,56,Left,5620208189,141,84.5,5620208193,213,1.58,,,,,,,,,,1yu4qt00czfbr5myr0cidwmw9,Anirudh Thapa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795340043,19,1,1,0,51,9xb6v8osxty9w0mel2x7dd4ru,1,64.3,75.6,2025-04-03T14:01:06.816Z,2025-04-03T14:01:08Z,5620208215,56,Left,5620208217,140,66.3,5620208223,213,1.41,5620208219,141,94.8,5620208221,212,13.2,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795340051,20,1,1,0,53,9xb6v8osxty9w0mel2x7dd4ru,1,66.1,93.6,2025-04-03T14:01:08.848Z,2025-04-03T14:01:12Z,5620208263,56,Center,5620208267,141,73.6,5620208265,140,56.3,5620208269,212,17.1,5620208271,213,4.06,,,,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795340059,21,1,1,0,56,9xb6v8osxty9w0mel2x7dd4ru,1,56.5,73.6,2025-04-03T14:01:11.935Z,2025-04-03T14:01:14Z,5620208303,213,4.51,5620208299,141,35.5,5620208297,140,51.4,5620208295,56,Center,5620208301,212,26.5,,,,,,,,,,doiw2drickz2eacyeudn3szmy,Deepak Tangri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795340067,22,1,1,0,59,9xb6v8osxty9w0mel2x7dd4ru,1,51.4,34.6,2025-04-03T14:01:14.191Z,2025-04-03T14:01:17Z,5620208369,213,5.34,5620208361,56,Right,5620208365,141,2.2,5620208367,212,27.1,5620208363,140,66.5,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795340077,23,1,1,1,2,9xb6v8osxty9w0mel2x7dd4ru,1,66.5,2.5,2025-04-03T14:01:17.232Z,2025-04-03T14:01:19Z,5620208413,141,11.6,5620208417,213,1.05,5620208415,212,7.1,5620208409,56,Right,5620208411,140,69.9,,,,,,,,,,ck9nyxv100c1x24zxde7fx1t6,Asish Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795340079,24,1,1,1,4,9xb6v8osxty9w0mel2x7dd4ru,0,70.5,13.2,2025-04-03T14:01:19.370Z,2025-04-03T14:01:20Z,5620208429,213,2.56,5620208421,56,Right,5620208423,140,64.7,5620208427,212,7.3,5620208425,141,19.1,,,,,,,,,,wx88q7cbam0swyvjt262qui,Sahal Abdul Samad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795340083,12,43,1,1,6,ajwqetklk0m22x7ifsjax5yi,1,0,0,2025-04-03T14:01:22.185Z,2025-04-03T14:02:29Z,5620208459,56,Back,5620209739,144,1,5620208461,140,44.5,5620208467,213,0,5620208465,212,0,5620208457,155,0,5620208463,141,78.5,,,,11een7yuvw4psjhjuakk75clw,Mohammed Sanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2795340087,13,49,1,1,7,ajwqetklk0m22x7ifsjax5yi,1,44.5,78.5,2025-04-03T14:01:22.297Z,2025-04-03T14:01:22Z,,,,,,,,,,,,,,,,,,,,,,,,,11een7yuvw4psjhjuakk75clw,Mohammed Sanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2795340103,14,50,1,1,8,ajwqetklk0m22x7ifsjax5yi,1,60.4,84.6,2025-04-03T14:01:23.802Z,2025-04-03T14:10:28Z,5620208567,56,Left,5620208597,233,25,5620208569,286,,,,,,,,,,,,,,,,,11een7yuvw4psjhjuakk75clw,Mohammed Sanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2795340097,25,7,1,1,8,9xb6v8osxty9w0mel2x7dd4ru,0,39.6,15.4,2025-04-03T14:01:23.803Z,2025-04-03T14:10:28Z,5620208575,233,14,5620208541,285,,5620208539,56,Back,,,,,,,,,,,,,,,,wx88q7cbam0swyvjt262qui,Sahal Abdul Samad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795340119,15,1,1,1,12,ajwqetklk0m22x7ifsjax5yi,1,70.3,92.4,2025-04-03T14:01:27.497Z,2025-04-03T14:01:30Z,5620208669,141,84.5,5620208671,212,15.2,5620208667,140,83.8,5620208673,213,5.92,5620208665,56,Left,,,,,,,,,,11een7yuvw4psjhjuakk75clw,Mohammed Sanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2795340133,16,1,1,1,15,ajwqetklk0m22x7ifsjax5yi,0,92.4,81.8,2025-04-03T14:01:30.682Z,2025-04-03T14:01:32Z,5620208729,155,,5620208737,212,30.4,5620208735,141,39.1,5620208731,56,Center,5620208727,2,,5620208733,140,100,5620208739,213,5.02,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2795340253,17,5,1,1,17,ajwqetklk0m22x7ifsjax5yi,0,101.2,38,2025-04-03T14:01:32.361Z,2025-04-03T14:10:29Z,5620209493,346,,5620209491,56,Center,5620209507,233,26,,,,,,,,,,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2795340149,26,5,1,1,17,9xb6v8osxty9w0mel2x7dd4ru,1,-1.2,62,2025-04-03T14:01:32.361Z,2025-04-03T14:10:29Z,5620208859,346,,5620209499,233,17,5620208855,56,Back,,,,,,,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795340213,27,1,1,1,48,9xb6v8osxty9w0mel2x7dd4ru,1,5,63,2025-04-03T14:02:03.613Z,2025-04-03T14:02:05Z,5620209251,124,,5620209253,56,Back,5620209259,212,26.2,5620209265,237,,5620209261,213,5.34,5620209257,141,31.8,5620209255,140,19.6,,,,dwb1qzzd5g32lwxam6skmdr6x,Vishal Kaith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,Goalkeeper
2795340219,28,1,1,1,49,9xb6v8osxty9w0mel2x7dd4ru,1,19.6,31.8,2025-04-03T14:02:05.167Z,2025-04-03T14:02:06Z,5620209285,212,28.6,5620209287,213,5.73,5620209279,56,Back,5620209283,141,9.7,5620209281,140,42.8,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795340225,29,1,1,1,51,9xb6v8osxty9w0mel2x7dd4ru,1,42.8,9.7,2025-04-03T14:02:06.671Z,2025-04-03T14:02:08Z,5620209309,56,Back,5620209319,1,,5620209311,140,29.7,5620209315,212,32.9,5620209317,213,2,5620209313,141,53.6,,,,,,,ck9nyxv100c1x24zxde7fx1t6,Asish Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795340229,30,1,1,1,53,9xb6v8osxty9w0mel2x7dd4ru,1,31.2,57,2025-04-03T14:02:08.191Z,2025-04-03T14:02:11Z,5620209351,140,40.9,5620209353,141,85.1,5620209349,56,Back,5620209357,213,1.08,5620209355,212,21.7,,,,,,,,,,5hmx68vjqij9ywdv61v2qyrmy,Alberto Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795340239,31,1,1,1,55,9xb6v8osxty9w0mel2x7dd4ru,1,43.4,91.2,2025-04-03T14:02:11.007Z,2025-04-03T14:02:13Z,5620209381,56,Left,5620209389,213,0.2,5620209385,141,98,5620209387,212,23.5,5620209383,140,65.3,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795340245,32,1,1,1,58,9xb6v8osxty9w0mel2x7dd4ru,1,63.5,94.8,2025-04-03T14:02:13.850Z,2025-04-03T14:02:15Z,5620209443,213,5.12,5620209433,155,,5620209435,56,Center,5620209437,140,72.2,5620209441,212,22.9,5620209439,141,63.9,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795340247,33,61,1,2,0,9xb6v8osxty9w0mel2x7dd4ru,0,73.1,61.7,2025-04-03T14:02:15.567Z,2025-04-03T14:02:15Z,5620209455,56,Center,,,,,,,,,,,,,,,,,,,,,,4l0se1iapxcmd1jb4851aj6c5,Jason Cummings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795340273,18,1,1,2,1,ajwqetklk0m22x7ifsjax5yi,0,21.8,28.5,2025-04-03T14:02:16.585Z,2025-04-03T14:02:21Z,5620209631,157,,5620209641,141,47.2,5620209645,213,0.2,5620209647,1,,5620209637,140,80.5,5620209643,212,62.9,5620209633,56,Center,,,,7q0oc78bzao7g3iy7zoobmy1,Sourav Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2795340285,34,1,1,2,6,9xb6v8osxty9w0mel2x7dd4ru,1,18.8,50.9,2025-04-03T14:02:21.264Z,2025-04-03T14:02:26Z,5620209689,56,Back,5620209701,213,5.4,5620209693,141,23.6,5620209697,212,24.1,5620209691,140,33.4,,,,,,,,,,dwb1qzzd5g32lwxam6skmdr6x,Vishal Kaith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,Goalkeeper
2795340287,35,1,1,2,11,9xb6v8osxty9w0mel2x7dd4ru,1,34.3,23.3,2025-04-03T14:02:26.571Z,2025-04-03T14:02:28Z,5620209723,213,5.66,5620209719,141,5.5,5620209721,212,20.6,5620209715,56,Right,5620209717,140,50.2,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795340295,36,1,1,2,12,9xb6v8osxty9w0mel2x7dd4ru,0,49.2,5.8,2025-04-03T14:02:28.140Z,2025-04-03T14:02:30Z,5620209763,140,88.4,5620209765,141,41.2,5620209767,212,47.7,5620209769,213,0.53,5620209761,56,Center,5620209759,155,,5620209771,1,,,,,ck9nyxv100c1x24zxde7fx1t6,Asish Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795340297,19,52,1,2,17,ajwqetklk0m22x7ifsjax5yi,1,11.8,52.7,2025-04-03T14:02:32.792Z,2025-04-03T14:02:32Z,,,,,,,,,,,,,,,,,,,,,,,,,5jtd252do025958pgqkigc0d1,Albino Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,Goalkeeper
2795340319,20,1,1,2,23,ajwqetklk0m22x7ifsjax5yi,0,13.2,56.3,2025-04-03T14:02:38.282Z,2025-04-03T14:08:25Z,5620209957,56,Center,5620209955,199,,5620209963,212,62,5620215131,189,,5620209967,1,,5620209965,213,0.23,5620209961,141,77.3,5620209971,156,,5jtd252do025958pgqkigc0d1,Albino Gomes,5620209959,140,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,Goalkeeper
2795340325,37,1,1,2,26,9xb6v8osxty9w0mel2x7dd4ru,0,34.7,20.1,2025-04-03T14:02:41.646Z,2025-04-03T14:02:44Z,5620209991,56,Center,5620209993,140,56.5,5620209999,213,0.32,5620209989,3,,5620209997,212,24.1,5620209995,141,31.2,,,,,,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
